village_id,slug,name,country,lat,lng,date,pending,marker_type,portal_url
1810,ladyzhyn-ladizhin-vinnytsia-ukraine,Ladyzhyn (Ladizhin),Ukraine,48.419998,29.150749,,0,1,http://www.yahadmap.org/en/ladyzhyn-ladizhin-vinnytsia-ukraine/village-1810
1811,terlytsia-terlitsa-terlica-terlitza-cherkasy-ukraine,"Terlytsia (Terlitsa, Terlica,Terlitza)",Ukraine,48.558701,29.411949,,0,1,http://www.yahadmap.org/en/terlytsia-terlitsa-terlica-terlitza-cherkasy-ukraine/village-1811
1812,brodetske-brodetskoye-cherkasy-ukraine,Brodetske  (Brodetskoye),Ukraine,48.522598,30.599960,,0,1,http://www.yahadmap.org/en/brodetske-brodetskoye-cherkasy-ukraine/village-1812
1812,brodetske-brodetskoye-cherkasy-ukraine,Brodetske  (Brodetskoye),Ukraine,48.519428,30.597050,,0,1,http://www.yahadmap.org/en/brodetske-brodetskoye-cherkasy-ukraine/village-1812
1813,shestakove-shoctakove-cherkasy-ukraine,Shestakove (Shoctakove),Ukraine,48.538181,30.589140,,0,1,http://www.yahadmap.org/en/shestakove-shoctakove-cherkasy-ukraine/village-1813
1814,bahva-bagva-cherkasy-ukraine,Bahva (Bagva),Ukraine,49.080650,30.294060,,0,1,http://www.yahadmap.org/en/bahva-bagva-cherkasy-ukraine/village-1814
1815,monastyryshche-monastyrishche-monistrich-cherkasy-ukraine,"Monastyryshche (Monastyrishche, Monistrich)",Ukraine,48.599739,29.476660,,0,1,http://www.yahadmap.org/en/monastyryshche-monastyrishche-monistrich-cherkasy-ukraine/village-1815
1815,monastyryshche-monastyrishche-monistrich-cherkasy-ukraine,"Monastyryshche (Monastyrishche, Monistrich)",Ukraine,49.003231,29.473261,,0,2,http://www.yahadmap.org/en/monastyryshche-monastyrishche-monistrich-cherkasy-ukraine/village-1815
1816,buky-buki-cherkasy-ukraine,Buky (Buki),Ukraine,49.053242,30.240770,,0,1,http://www.yahadmap.org/en/buky-buki-cherkasy-ukraine/village-1816
1816,buky-buki-cherkasy-ukraine,Buky (Buki),Ukraine,49.057949,30.246950,,0,1,http://www.yahadmap.org/en/buky-buki-cherkasy-ukraine/village-1816
1816,buky-buki-cherkasy-ukraine,Buky (Buki),Ukraine,49.048889,30.245390,,0,1,http://www.yahadmap.org/en/buky-buki-cherkasy-ukraine/village-1816
1817,tarnow-tarnow-lesser-poland-voivodship-poland,Tarnów (Tarnow),Poland,50.010681,20.594061,,0,1,http://www.yahadmap.org/en/tarnow-tarnow-lesser-poland-voivodship-poland/village-1817
461,sloboda-vitebsk-belarus,Sloboda,Belarus,55.093449,29.094030,,0,1,http://www.yahadmap.org/en/sloboda-vitebsk-belarus/village-461
1818,borkovichy-borkavicy-vitebsk-belarus,Borkovichy (Borkavicy),Belarus,55.386822,28.190840,,0,1,http://www.yahadmap.org/en/borkovichy-borkavicy-vitebsk-belarus/village-1818
1819,stayki-vitebsk-belarus,Stayki,Belarus,54.409939,30.185680,,0,1,http://www.yahadmap.org/en/stayki-vitebsk-belarus/village-1819
1820,bogushevsk-bahouchewsk-vitebsk-belarus,Bogushevsk (Bahouchewsk),Belarus,54.504311,30.127211,,0,1,http://www.yahadmap.org/en/bogushevsk-bahouchewsk-vitebsk-belarus/village-1820
1821,dubrovno-doubrowna-vitebsk-belarus,Dubrovno (Doubrowna),Belarus,54.347088,30.395910,,0,2,http://www.yahadmap.org/en/dubrovno-doubrowna-vitebsk-belarus/village-1821
1822,sudilovichi-sudziloviche-vitebsk-belarus,Sudilovichi (Sudziloviche),Belarus,54.418789,30.442551,2019,0,1,http://www.yahadmap.org/en/sudilovichi-sudziloviche-vitebsk-belarus/village-1822
1823,osintorf-asintorf-vitebsk-belarus,Osintorf (Asintorf),Belarus,54.428040,30.397980,,0,1,http://www.yahadmap.org/en/osintorf-asintorf-vitebsk-belarus/village-1823
1824,bayevo-baievo-vitebsk-belarus,Bayevo (Baievo),Belarus,54.295090,31.062790,,0,1,http://www.yahadmap.org/en/bayevo-baievo-vitebsk-belarus/village-1824
1825,orsha-vitebsk-belarus,Orsha,Belarus,54.312382,30.246161,,0,2,http://www.yahadmap.org/en/orsha-vitebsk-belarus/village-1825
1825,orsha-vitebsk-belarus,Orsha,Belarus,54.312222,30.249180,,0,2,http://www.yahadmap.org/en/orsha-vitebsk-belarus/village-1825
1826,kokovchino-kakovchino-vitebsk-belarus,Kokovchino (Kakovchino),Belarus,54.412151,30.048981,,0,1,http://www.yahadmap.org/en/kokovchino-kakovchino-vitebsk-belarus/village-1826
1827,kopys-vitebsk-belarus,Kopys,Belarus,54.182468,30.166370,,0,1,http://www.yahadmap.org/en/kopys-vitebsk-belarus/village-1827
1828,bobynichi-babynichi-vitebsk-belarus,Bobynichi (Babynichi),Belarus,55.175079,28.249319,,0,1,http://www.yahadmap.org/en/bobynichi-babynichi-vitebsk-belarus/village-1828
1829,parafyanovo-parafjanava-parafianov-vitebsk-belarus,"Parafyanovo (Parafjanava, Parafianov)",Belarus,54.525768,27.358500,,0,1,http://www.yahadmap.org/en/parafyanovo-parafjanava-parafianov-vitebsk-belarus/village-1829
1830,krivelovo-former-pizovo-vitebsk-belarus,Krivelovo (Former Pizovo),Belarus,55.504780,29.140070,,0,1,http://www.yahadmap.org/en/krivelovo-former-pizovo-vitebsk-belarus/village-1830
99,ivano-frankivsk-stanis-awow-stanislav-ivano-frankivsk-ukraine,"Ivano-Frankivsk (Stanisławów, Stanislav)",Ukraine,0.000000,0.000000,,0,1,http://www.yahadmap.org/en/ivano-frankivsk-stanis-awow-stanislav-ivano-frankivsk-ukraine/village-99
,,Pilica,Poland,50.282990,19.398090,,1,1,
,,Koniecpol,Poland,50.463112,19.402889,,1,1,
,,Przyrów,Poland,50.476509,19.314819,,1,1,
,,Chorzenice,Poland,50.543121,19.164600,,1,1,
,,Parzymiechy,Poland,51.035412,18.462370,,1,1,
1837,k-obuck-silesian-voivodeship-poland,Kłobuck,Poland,50.542431,18.567430,,0,1,http://www.yahadmap.org/en/k-obuck-silesian-voivodeship-poland/village-1837
1838,krasnopil-former-kalendovo-mykolaiv-ukraine,Krasnopil (former Kalendovo),Ukraine,47.452801,30.252600,,0,1,http://www.yahadmap.org/en/krasnopil-former-kalendovo-mykolaiv-ukraine/village-1838
1839,zymnytske-zymnitskoye-mykolaiv-ukraine,Zymnytske (Zymnitskoye),Ukraine,47.438171,30.278259,,0,1,http://www.yahadmap.org/en/zymnytske-zymnitskoye-mykolaiv-ukraine/village-1839
1839,zymnytske-zymnitskoye-mykolaiv-ukraine,Zymnytske (Zymnitskoye),Ukraine,47.431850,30.286570,,0,1,http://www.yahadmap.org/en/zymnytske-zymnitskoye-mykolaiv-ukraine/village-1839
1841,chausove-mykolaiv-ukraine,Chausove,Ukraine,48.045109,30.426149,,0,1,http://www.yahadmap.org/en/chausove-mykolaiv-ukraine/village-1841
1842,kryve-ozero-krivoye-ozero-crivoe-ozero-former-jewish-agricultural-colony-mykolaiv-ukraine,"Kryve Ozero (Krivoye Ozero, Crivoe Ozero)/Former Jewish agricultural colony",Ukraine,47.556450,30.210199,,0,1,http://www.yahadmap.org/en/kryve-ozero-krivoye-ozero-crivoe-ozero-former-jewish-agricultural-colony-mykolaiv-ukraine/village-1842
1843,lysa-hora-lysaya-gora-mykolaiv-ukraine,Lysa Hora (Lysaya Gora),Ukraine,48.108620,31.048460,,0,1,http://www.yahadmap.org/en/lysa-hora-lysaya-gora-mykolaiv-ukraine/village-1843
1844,voznesensk-wosnessensk-mykolaiv-ukraine,Voznesensk (Wosnessensk),Ukraine,47.346630,31.165871,,0,1,http://www.yahadmap.org/en/voznesensk-wosnessensk-mykolaiv-ukraine/village-1844
1845,kryvoruchka-krivoruchka-mykolaiv-ukraine,Kryvoruchka (Krivoruchka),Ukraine,47.315800,31.109631,,0,2,http://www.yahadmap.org/en/kryvoruchka-krivoruchka-mykolaiv-ukraine/village-1845
1846,petrivka-petrovka-mykolaiv-ukraine,Petrivka (Petrovka),Ukraine,47.202888,31.195076,,0,1,http://www.yahadmap.org/en/petrivka-petrovka-mykolaiv-ukraine/village-1846
1847,bratske-bratskoye-mykolaiv-ukraine,Bratske (Bratskoye),Ukraine,47.507050,31.341070,,0,1,http://www.yahadmap.org/en/bratske-bratskoye-mykolaiv-ukraine/village-1847
1848,romanivka-romanovka-mykolaiv-ukraine,Romanivka (Romanovka),Ukraine,47.264629,32.568970,,0,2,http://www.yahadmap.org/en/romanivka-romanovka-mykolaiv-ukraine/village-1848
1849,bereznehuvate-bereznegovatoye-nagartav-former-jewish-colony-mykolaiv-ukraine,Bereznehuvate (Bereznegovatoye)/Nagartav (Former Jewish colony),Ukraine,47.186630,32.502338,,0,1,http://www.yahadmap.org/en/bereznehuvate-bereznegovatoye-nagartav-former-jewish-colony-mykolaiv-ukraine/village-1849
1849,bereznehuvate-bereznegovatoye-nagartav-former-jewish-colony-mykolaiv-ukraine,Bereznehuvate (Bereznegovatoye)/Nagartav (Former Jewish colony),Ukraine,47.183578,32.496269,,0,1,http://www.yahadmap.org/en/bereznehuvate-bereznegovatoye-nagartav-former-jewish-colony-mykolaiv-ukraine/village-1849
1849,bereznehuvate-bereznegovatoye-nagartav-former-jewish-colony-mykolaiv-ukraine,Bereznehuvate (Bereznegovatoye)/Nagartav (Former Jewish colony),Ukraine,47.190559,32.516621,,0,1,http://www.yahadmap.org/en/bereznehuvate-bereznegovatoye-nagartav-former-jewish-colony-mykolaiv-ukraine/village-1849
1850,ochakiv-ochakov-otchakov-oczakow-oceakov-mykolaiv-ukraine,"Ochakiv (Ochakov, Otchakov, Oczaków, Oceakov)",Ukraine,46.379978,31.318420,,0,1,http://www.yahadmap.org/en/ochakiv-ochakov-otchakov-oczakow-oceakov-mykolaiv-ukraine/village-1850
1850,ochakiv-ochakov-otchakov-oczakow-oceakov-mykolaiv-ukraine,"Ochakiv (Ochakov, Otchakov, Oczaków, Oceakov)",Ukraine,46.373981,31.322809,,0,1,http://www.yahadmap.org/en/ochakiv-ochakov-otchakov-oczakow-oceakov-mykolaiv-ukraine/village-1850
1851,slavuta-slovita-slawuta-khmelnytsky-ukraine,"Slavuta (Slovita, Slawuta)",Ukraine,50.165611,26.523470,,0,2,http://www.yahadmap.org/en/slavuta-slovita-slawuta-khmelnytsky-ukraine/village-1851
186,mykolaiv-mykolaiv-nikolaev-mykolaiv-ukraine,"Mykolaïv (Mykolaiv, Nikolaev)",Ukraine,47.018349,32.092091,,0,3,http://www.yahadmap.org/en/mykolaiv-mykolaiv-nikolaev-mykolaiv-ukraine/village-186
186,mykolaiv-mykolaiv-nikolaev-mykolaiv-ukraine,"Mykolaïv (Mykolaiv, Nikolaev)",Ukraine,47.016602,32.094681,,0,3,http://www.yahadmap.org/en/mykolaiv-mykolaiv-nikolaev-mykolaiv-ukraine/village-186
186,mykolaiv-mykolaiv-nikolaev-mykolaiv-ukraine,"Mykolaïv (Mykolaiv, Nikolaev)",Ukraine,47.016449,32.095032,,0,3,http://www.yahadmap.org/en/mykolaiv-mykolaiv-nikolaev-mykolaiv-ukraine/village-186
186,mykolaiv-mykolaiv-nikolaev-mykolaiv-ukraine,"Mykolaïv (Mykolaiv, Nikolaev)",Ukraine,47.015629,32.095619,,0,1,http://www.yahadmap.org/en/mykolaiv-mykolaiv-nikolaev-mykolaiv-ukraine/village-186
1579,sekretarka-mala-bahachivka-mykolaiv-ukraine,Sekretarka (Mala Bahachivka),Ukraine,47.599442,30.306360,,0,1,http://www.yahadmap.org/en/sekretarka-mala-bahachivka-mykolaiv-ukraine/village-1579
1853,teplyk-vinnytsia-ukraine,Teplyk,Ukraine,48.393379,29.439159,,0,2,http://www.yahadmap.org/en/teplyk-vinnytsia-ukraine/village-1853
1854,osiivka-osiyivka-osiyevka-vinnytsia-ukraine,"Osiivka (Osiyivka, Osiyevka)",Ukraine,48.185329,29.452570,,0,1,http://www.yahadmap.org/en/osiivka-osiyivka-osiyevka-vinnytsia-ukraine/village-1854
1854,osiivka-osiyivka-osiyevka-vinnytsia-ukraine,"Osiivka (Osiyivka, Osiyevka)",Ukraine,48.203381,29.446030,,0,1,http://www.yahadmap.org/en/osiivka-osiyivka-osiyevka-vinnytsia-ukraine/village-1854
236,potashnya-potashnia-vinnytsia-ukraine,Potashnya (Potashnia),Ukraine,48.187531,29.377689,,0,2,http://www.yahadmap.org/en/potashnya-potashnia-vinnytsia-ukraine/village-236
1855,bondurivka-bondurovka-vinnytsia-ukraine,Bondurivka (Bondurovka),Ukraine,48.189388,29.134701,,0,1,http://www.yahadmap.org/en/bondurivka-bondurovka-vinnytsia-ukraine/village-1855
1856,zhabokrych-zhabokrich-vinnytsia-ukraine,Zhabokrych (Zhabokrich),Ukraine,48.229340,28.599291,,0,1,http://www.yahadmap.org/en/zhabokrych-zhabokrich-vinnytsia-ukraine/village-1856
1856,zhabokrych-zhabokrich-vinnytsia-ukraine,Zhabokrych (Zhabokrich),Ukraine,48.229931,28.599939,,0,1,http://www.yahadmap.org/en/zhabokrych-zhabokrich-vinnytsia-ukraine/village-1856
1856,zhabokrych-zhabokrich-vinnytsia-ukraine,Zhabokrych (Zhabokrich),Ukraine,48.228779,29.001400,,0,1,http://www.yahadmap.org/en/zhabokrych-zhabokrich-vinnytsia-ukraine/village-1856
1857,pishchanka-peshchanka-vinnytsia-ukraine,Pishchanka (Peshchanka),Ukraine,48.119240,28.511990,,0,1,http://www.yahadmap.org/en/pishchanka-peshchanka-vinnytsia-ukraine/village-1857
1858,mankivka-mankovka-mancovca-vinnytsia-ukraine,"Mankivka (Mankovka, Mancovca)",Ukraine,48.291901,29.388269,,0,2,http://www.yahadmap.org/en/mankivka-mankovka-mancovca-vinnytsia-ukraine/village-1858
1859,labun-novolabun-khmelnytsky-ukraine,Labun (Novolabun),Ukraine,50.005501,27.223129,,0,1,http://www.yahadmap.org/en/labun-novolabun-khmelnytsky-ukraine/village-1859
1859,labun-novolabun-khmelnytsky-ukraine,Labun (Novolabun),Ukraine,49.591942,27.226080,,0,1,http://www.yahadmap.org/en/labun-novolabun-khmelnytsky-ukraine/village-1859
1859,labun-novolabun-khmelnytsky-ukraine,Labun (Novolabun),Ukraine,50.011341,27.256639,,0,1,http://www.yahadmap.org/en/labun-novolabun-khmelnytsky-ukraine/village-1859
1860,berezdiv-berezdov-khmelnytskyi-ukraine,Berezdiv (Berezdov),Ukraine,50.272461,27.073740,,0,1,http://www.yahadmap.org/en/berezdiv-berezdov-khmelnytskyi-ukraine/village-1860
1861,krasnostav-khmelnytskyi-ukraine,Krasnostav,Ukraine,50.226761,27.105650,,0,2,http://www.yahadmap.org/en/krasnostav-khmelnytskyi-ukraine/village-1861
1862,kuniv-kunev-kunyev-kuniow-khmelnytskyi-ukraine,"Kuniv (Kunev, Kunyev, Kuniow)",Ukraine,50.138802,26.219940,,0,1,http://www.yahadmap.org/en/kuniv-kunev-kunyev-kuniow-khmelnytskyi-ukraine/village-1862
1863,bilohirya-former-lyakhovtsy-liakhivtsi-khmelnytskyi-ukraine,"Bilohirya (former Lyakhovtsy, Liakhivtsi)",Ukraine,50.019039,26.260660,,0,2,http://www.yahadmap.org/en/bilohirya-former-lyakhovtsy-liakhivtsi-khmelnytskyi-ukraine/village-1863
1863,bilohirya-former-lyakhovtsy-liakhivtsi-khmelnytskyi-ukraine,"Bilohirya (former Lyakhovtsy, Liakhivtsi)",Ukraine,49.595821,26.253691,,0,1,http://www.yahadmap.org/en/bilohirya-former-lyakhovtsy-liakhivtsi-khmelnytskyi-ukraine/village-1863
1863,bilohirya-former-lyakhovtsy-liakhivtsi-khmelnytskyi-ukraine,"Bilohirya (former Lyakhovtsy, Liakhivtsi)",Ukraine,50.022240,26.240271,,0,1,http://www.yahadmap.org/en/bilohirya-former-lyakhovtsy-liakhivtsi-khmelnytskyi-ukraine/village-1863
616,dereneu-c-l-rasi-moldova,Dereneu,Moldova,47.241039,28.159519,,0,1,http://www.yahadmap.org/en/dereneu-c-l-rasi-moldova/village-616
1864,vinnytsia-vinnitsa-vinnytsia-ukraine,Vinnytsia (Vinnitsa),Ukraine,49.143681,28.258381,,0,3,http://www.yahadmap.org/en/vinnytsia-vinnitsa-vinnytsia-ukraine/village-1864
1864,vinnytsia-vinnitsa-vinnytsia-ukraine,Vinnytsia (Vinnitsa),Ukraine,49.125889,28.266041,,0,3,http://www.yahadmap.org/en/vinnytsia-vinnitsa-vinnytsia-ukraine/village-1864
1864,vinnytsia-vinnitsa-vinnytsia-ukraine,Vinnytsia (Vinnitsa),Ukraine,49.144661,28.258520,,0,3,http://www.yahadmap.org/en/vinnytsia-vinnitsa-vinnytsia-ukraine/village-1864
1762,nova-pryluka-novaya-priluka-stara-pryluka-stara-priluka-vinnytsia-ukraine,Nova Pryluka (Novaya Priluka)/Stara Pryluka (Stara Priluka),Ukraine,49.230000,28.436069,,0,1,http://www.yahadmap.org/en/nova-pryluka-novaya-priluka-stara-pryluka-stara-priluka-vinnytsia-ukraine/village-1762
1865,pykiv-pikov-vinnytsia-ukraine,Pykiv (Pikov),Ukraine,49.333469,28.166889,,0,1,http://www.yahadmap.org/en/pykiv-pikov-vinnytsia-ukraine/village-1865
1866,talne-talna-talnoe-cherkasy-ukraine,"Talne (Talna, Talnoe)",Ukraine,48.532059,30.423780,,0,1,http://www.yahadmap.org/en/talne-talna-talnoe-cherkasy-ukraine/village-1866
1866,talne-talna-talnoe-cherkasy-ukraine,"Talne (Talna, Talnoe)",Ukraine,48.528419,30.433210,,0,1,http://www.yahadmap.org/en/talne-talna-talnoe-cherkasy-ukraine/village-1866
1866,talne-talna-talnoe-cherkasy-ukraine,"Talne (Talna, Talnoe)",Ukraine,48.519451,30.394119,,0,1,http://www.yahadmap.org/en/talne-talna-talnoe-cherkasy-ukraine/village-1866
1867,nemorozh-nyemorozh-cherkasy-ukraine,Nemorozh (Nyemorozh),Ukraine,49.072750,30.557190,,0,1,http://www.yahadmap.org/en/nemorozh-nyemorozh-cherkasy-ukraine/village-1867
1868,smilchyntsi-smilchinsti-cherkasy-ukraine,Smilchyntsi (Smilchinsti),Ukraine,49.093639,30.541870,,0,1,http://www.yahadmap.org/en/smilchyntsi-smilchinsti-cherkasy-ukraine/village-1868
1868,smilchyntsi-smilchinsti-cherkasy-ukraine,Smilchyntsi (Smilchinsti),Ukraine,49.104279,30.511709,,0,2,http://www.yahadmap.org/en/smilchyntsi-smilchinsti-cherkasy-ukraine/village-1868
1869,vilshana-olshana-cherkasy-ukraine,Vilshana (Olshana),Ukraine,49.134239,31.141090,2020,0,1,http://www.yahadmap.org/en/vilshana-olshana-cherkasy-ukraine/village-1869
1870,yerky-yerki-cherkasy-ukraine,Yerky ( Yerki),Ukraine,48.588051,30.594650,,0,1,http://www.yahadmap.org/en/yerky-yerki-cherkasy-ukraine/village-1870
1871,zvenyhorodka-zvenigorodka-cherkasy-ukraine,Zvenyhorodka (Zvenigorodka),Ukraine,49.055649,31.017071,,0,1,http://www.yahadmap.org/en/zvenyhorodka-zvenigorodka-cherkasy-ukraine/village-1871
1871,zvenyhorodka-zvenigorodka-cherkasy-ukraine,Zvenyhorodka (Zvenigorodka),Ukraine,49.055870,31.018181,,0,1,http://www.yahadmap.org/en/zvenyhorodka-zvenigorodka-cherkasy-ukraine/village-1871
1871,zvenyhorodka-zvenigorodka-cherkasy-ukraine,Zvenyhorodka (Zvenigorodka),Ukraine,49.044701,30.591631,,0,1,http://www.yahadmap.org/en/zvenyhorodka-zvenigorodka-cherkasy-ukraine/village-1871
1872,viitivka-voytovka-voitovca-vinnytsia-ukraine,"Viitivka (Voytovka, Voitovca)",Ukraine,48.255402,29.333010,,0,2,http://www.yahadmap.org/en/viitivka-voytovka-voitovca-vinnytsia-ukraine/village-1872
1874,ialanets-yalanets-vinnytsia-ukraine,Ialanets (Yalanets),Ukraine,48.186279,29.281151,,0,1,http://www.yahadmap.org/en/ialanets-yalanets-vinnytsia-ukraine/village-1874
1875,medyka-subcarpathian-voivodeship-poland,Medyka,Poland,49.489761,22.568359,,0,1,http://www.yahadmap.org/en/medyka-subcarpathian-voivodeship-poland/village-1875
1876,rybotycze-subcarpathian-voivodeship-poland,Rybotycze,Poland,49.391880,22.393761,,0,1,http://www.yahadmap.org/en/rybotycze-subcarpathian-voivodeship-poland/village-1876
1877,frysztak-subcarpathian-voivodeship-poland,Frysztak,Poland,49.498440,21.365931,,0,1,http://www.yahadmap.org/en/frysztak-subcarpathian-voivodeship-poland/village-1877
1878,st-pina-stepina-subcarpathian-voivodeship-poland,Stępina (Stepina),Poland,49.520340,21.338449,,0,1,http://www.yahadmap.org/en/st-pina-stepina-subcarpathian-voivodeship-poland/village-1878
1879,brzeziny-subcarpathian-voivodeship-poland,Brzeziny,Poland,49.558941,21.331699,,0,1,http://www.yahadmap.org/en/brzeziny-subcarpathian-voivodeship-poland/village-1879
1879,brzeziny-subcarpathian-voivodeship-poland,Brzeziny,Poland,49.559719,21.331381,,0,1,http://www.yahadmap.org/en/brzeziny-subcarpathian-voivodeship-poland/village-1879
1880,ropczyce-subcarpathian-voivodeship-poland,Ropczyce,Poland,50.029861,21.366180,,0,1,http://www.yahadmap.org/en/ropczyce-subcarpathian-voivodeship-poland/village-1880
1881,pruchnik-subcarpathian-voivodeship-poland,Pruchnik,Poland,49.547771,22.307541,,0,1,http://www.yahadmap.org/en/pruchnik-subcarpathian-voivodeship-poland/village-1881
1882,ma-kowice-subcarpathian-voivodeship-poland,Maćkowice,Poland,49.520359,22.434500,,0,1,http://www.yahadmap.org/en/ma-kowice-subcarpathian-voivodeship-poland/village-1882
1883,skopow-subcarpathian-voivodeship-poland,Skopów,Poland,49.506748,22.292400,,0,1,http://www.yahadmap.org/en/skopow-subcarpathian-voivodeship-poland/village-1883
1884,wola-brzostecka-subcarpathian-poland,Wola Brzostecka,Poland,49.528831,21.287130,,0,1,http://www.yahadmap.org/en/wola-brzostecka-subcarpathian-poland/village-1884
1885,czudec-subcarpathia-poland,Czudec,Poland,49.568790,21.503410,,0,1,http://www.yahadmap.org/en/czudec-subcarpathia-poland/village-1885
,,Szczebra,Poland,53.542290,22.577681,,1,2,
,,Szczeberka,Poland,53.556870,22.566050,,1,1,
,,Dąbrowa Białostocka (Dąbrowa Grodzieńska),Poland,53.392620,23.206181,,1,1,
,,Suchowola,Poland,53.354721,23.066179,,1,1,
,,Goniądz,Poland,53.286579,22.439520,,1,1,
,,Kuźnica,Poland,53.307861,23.390471,,1,1,
,,Supraśl,Poland,53.121719,23.193750,,1,1,
,,Krynki,Poland,53.160549,23.465429,,1,1,
1869,vilshana-olshana-cherkasy-ukraine,Vilshana (Olshana),Ukraine,49.120682,31.164631,2020,0,1,http://www.yahadmap.org/en/vilshana-olshana-cherkasy-ukraine/village-1869
1894,l-pu-na-hince-ti-moldova,Lăpușna,Moldova,46.530540,28.245529,,0,1,http://www.yahadmap.org/en/l-pu-na-hince-ti-moldova/village-1894
1895,floryne-florino-vinnytsia-ukraine,Floryne (Florino),Ukraine,48.204029,29.334690,,0,2,http://www.yahadmap.org/en/floryne-florino-vinnytsia-ukraine/village-1895
1896,iampil-iampol-vinnytsia-ukraine,Iampil (Iampol),Ukraine,48.146709,28.186790,,0,1,http://www.yahadmap.org/en/iampil-iampol-vinnytsia-ukraine/village-1896
1897,babchyntsi-babchintsy-vinnytsia-ukraine,Babchyntsi (Babchintsy),Ukraine,48.251942,28.089460,,0,1,http://www.yahadmap.org/en/babchyntsi-babchintsy-vinnytsia-ukraine/village-1897
1897,babchyntsi-babchintsy-vinnytsia-ukraine,Babchyntsi (Babchintsy),Ukraine,48.250069,28.093149,,0,1,http://www.yahadmap.org/en/babchyntsi-babchintsy-vinnytsia-ukraine/village-1897
1898,shevchenkove-vinnytsia-ukraine,Shevchenkove,Ukraine,48.528080,27.509180,,0,1,http://www.yahadmap.org/en/shevchenkove-vinnytsia-ukraine/village-1898
1899,kozliv-vinnytsia-ukraine,Kozliv,Ukraine,48.286999,27.320629,,0,1,http://www.yahadmap.org/en/kozliv-vinnytsia-ukraine/village-1899
1900,luchynchyk-vinnytsia-ukraine,Luchynchyk,Ukraine,48.420078,27.493959,,0,2,http://www.yahadmap.org/en/luchynchyk-vinnytsia-ukraine/village-1900
1901,iaruha-yaruga-vinnytsia-ukraine,Iaruha (Yaruga),Ukraine,48.195740,28.020109,,0,1,http://www.yahadmap.org/en/iaruha-yaruga-vinnytsia-ukraine/village-1901
1896,iampil-iampol-vinnytsia-ukraine,Iampil (Iampol),Ukraine,48.146709,28.186790,,0,1,http://www.yahadmap.org/en/iampil-iampol-vinnytsia-ukraine/village-1896
1902,tomashpil-tomashpol-vinnytsia-ukraine,Tomashpil (Tomashpol),Ukraine,48.315571,28.317619,,0,1,http://www.yahadmap.org/en/tomashpil-tomashpol-vinnytsia-ukraine/village-1902
1902,tomashpil-tomashpol-vinnytsia-ukraine,Tomashpil (Tomashpol),Ukraine,48.314850,28.316450,,0,1,http://www.yahadmap.org/en/tomashpil-tomashpol-vinnytsia-ukraine/village-1902
1903,moivka-vinnytsia-ukraine,Moivka,Ukraine,48.283310,28.124571,,0,1,http://www.yahadmap.org/en/moivka-vinnytsia-ukraine/village-1903
1904,borivka-borovka-vinnytsia-ukraine,Borivka (Borovka),Ukraine,48.304241,28.148630,,0,1,http://www.yahadmap.org/en/borivka-borovka-vinnytsia-ukraine/village-1904
1905,dzhuryn-dzhurin-vinnytsia-ukraine,Dzhuryn (Dzhurin),Ukraine,48.404331,28.178761,,0,2,http://www.yahadmap.org/en/dzhuryn-dzhurin-vinnytsia-ukraine/village-1905
1906,koneva-vinnytsia-ukraine,Koneva,Ukraine,48.337471,27.529890,,0,1,http://www.yahadmap.org/en/koneva-vinnytsia-ukraine/village-1906
1907,skazyntsi-skazontsy-mohyliv-podilsk-vinnytsia-ukraine,Skazyntsi (Skazontsy)/Mohyliv-Podilsk,Ukraine,48.296089,27.535749,,0,1,http://www.yahadmap.org/en/skazyntsi-skazontsy-mohyliv-podilsk-vinnytsia-ukraine/village-1907
1908,iaryshiv-yaryshiv-yaryshev-vinnytsia-ukraine,"Iaryshiv (Yaryshiv, Yaryshev)",Ukraine,48.316269,27.373369,,0,1,http://www.yahadmap.org/en/iaryshiv-yaryshiv-yaryshev-vinnytsia-ukraine/village-1908
1909,shatava-khmelnytskyi-ukraine,Shatava,Ukraine,48.465752,26.430811,,0,1,http://www.yahadmap.org/en/shatava-khmelnytskyi-ukraine/village-1909
1911,khmilnyk-khmelnik-chmielnik-vinnytsia-ukraine,"Khmilnyk (Khmelnik, Chmielnik)",Ukraine,49.313702,27.560631,,0,2,http://www.yahadmap.org/en/khmilnyk-khmelnik-chmielnik-vinnytsia-ukraine/village-1911
1911,khmilnyk-khmelnik-chmielnik-vinnytsia-ukraine,"Khmilnyk (Khmelnik, Chmielnik)",Ukraine,49.318039,27.566759,,0,2,http://www.yahadmap.org/en/khmilnyk-khmelnik-chmielnik-vinnytsia-ukraine/village-1911
1911,khmilnyk-khmelnik-chmielnik-vinnytsia-ukraine,"Khmilnyk (Khmelnik, Chmielnik)",Ukraine,49.320580,27.558689,,0,2,http://www.yahadmap.org/en/khmilnyk-khmelnik-chmielnik-vinnytsia-ukraine/village-1911
1911,khmilnyk-khmelnik-chmielnik-vinnytsia-ukraine,"Khmilnyk (Khmelnik, Chmielnik)",Ukraine,49.338539,27.568520,,0,2,http://www.yahadmap.org/en/khmilnyk-khmelnik-chmielnik-vinnytsia-ukraine/village-1911
1912,kuzmyna-greblia-kuzmina-hreblia-cherkasy-ukraine,Kuzmyna Greblia (Kuzmina Hreblia),Ukraine,48.405121,30.037069,,0,1,http://www.yahadmap.org/en/kuzmyna-greblia-kuzmina-hreblia-cherkasy-ukraine/village-1912
